SMILES,Molecule Name,pxr_pEC50,adme_log_hlm_clint,adme_log_rlm_clint,adme_log_mdr1_mdck_er,adme_log_solubility_ph68,adme_log_ppb_human_unbound,adme_log_ppb_rat_unbound
O=C1CNC(=O)N1CCCN1CCc2sccc2C1,,,0.675686709,1.456563395,0.181995052,1.708930536,,
O=C1CNC(=O)c2ccc(C(=O)N3CC4CCCCC43c3ccccc3)cc2N1,OADMET-0003003,5.23,,,,,,
O=C1COc2c(NCCCOc3ccc(Cl)cc3)cc(Cl)cc2N1,OADMET-0004773,4.76,,,,,,
O=C1COc2cccc(S(=O)(=O)Nc3cnc4c(c3)CCC4)c2N1,OADMET-0004688,4.48,,,,,,
O=C1COc2ncnc(NCC34CCCCC3C4(F)F)c2N1,OADMET-0002641,2.06,,,,,,
O=C1CS(=O)(=O)c2cc(NC(=O)c3ccsc3Br)ccc2N1,OADMET-0005817,4.66,,,,,,
O=C1CSc2ccc(C(=O)Nc3cc(C4CC4)n[nH]3)cc2N1,,,0.915241497,2.382882966,,0.63447727,,
O=C1C[C@H](c2ccccc2Cl)NC(=O)N1CC12CCC(CC1)O2,OADMET-0004945,5.51,,,,,,
O=C1Cc2cc(CCCC(=O)N3CCC3c3ccc(F)c(F)c3)ccc2N1,OADMET-0005306,5.16,,,,,,
O=C1Cc2cc(NS(=O)(=O)c3cccc(-c4ccccc4)c3)ccc2N1,OADMET-0004904,4.86,,,,,,
O=C1N(CCc2c[nH]c3c(Cl)cccc23)C(=O)C23CC(CN12)C3,OADMET-0005435,5.18,,,,,,
O=C1N=C(N2CCCCN2)S/C1=C\c1ccc(F)cc1O,,,,,0.228853446,-0.045757491,,
O=C1N=C(N2CCN(c3ccccc3)CC2)S/C1=C\c1ccc(O)cc1O,,,,,0.629593493,-0.070581074,,
O=C1N=C2C=CC=CN2C12Cc1ccccc1C2,,,0.675686709,1.027920136,0.612130045,1.572871602,,
O=C1NC(=O)C2(CCCN(C(=O)Cn3c(-c4ccccc4)cc4ccccc43)C2)N1,OADMET-0002894,5.1,,,,,,
O=C1NC(=O)C2(CCN(C(=O)c3cn(Cc4ccccc4)nc3-c3ccccc3)CC2)N1,OADMET-0005359,4.47,,,,,,
O=C1NC(CC2CCCc3ccccc32)C(=O)N1c1cccc2cccnc12,OADMET-0002754,5.6,,,,,,
O=C1NC(Cc2ccccn2)C(=O)N1CCc1cccc2cccnc12,OADMET-0006050,5.18,,,,,,
O=C1NC(c2ccccc2)=N/C1=C/c1ccc2c(c1)OCO2,,,,,,-0.508638306,,
O=C1NC2(CCC2)C(=O)N1Cc1ccon1,,,0.675686709,1.027920136,,,,
O=C1NC2(CCCC2)C(=O)N1CCc1nc(C2(c3ccccc3)CCC2)no1,OADMET-0005404,5.31,,,,,,
O=C1NC2(CCCC2)C(=O)N1Cc1ccccc1F,,,,,,1.648750213,,
O=C1NC2(CCCCC2)C(=O)N1C1CCN(c2ccc(Cl)cc2Cl)C1,OADMET-0004821,4.73,,,,,,
O=C1NC2(CCCCC2)C(=O)N1Cc1csc(-c2ccccc2)n1,,,1.375407533,2.935432694,0.061780698,,,
O=C1NC2(CCOCC2)C(=O)N[C@H]1Cc1c[nH]cn1,OADMET-0001004,2.79,,,,,,
O=C1NCC2(C/C=C/CCOc3ccccc31)CCN(C(=O)c1ccc3[nH]nnc3c1)CC2,,,1.6318596,2.217328623,1.660602169,1.388101202,,
O=C1NCC2(CCCC2)C(=O)N1CCc1ccc(F)cc1F,OADMET-0004876,4.8,,,,,,
O=C1NCC2CCC1N2S(=O)(=O)c1ccccc1OC(F)(F)F,OADMET-0004965,4.93,,,,,,
O=C1NCCC1(c1nc(C2(c3ccccc3)CCOCC2)no1)C1CCCC1,OADMET-0003275,5.96,,,,,,
O=C1NCCCCC1NC(=O)N1CCc2sccc2C1,,,0.685204134,1.671635597,0.651004567,1.695481676,,
O=C1NCCCN(C(=O)c2cc3cccn3cn2)C1Cc1ccccc1,OADMET-0005241,4.3,,,,,,
O=C1NCCCN(C(=O)c2cc[nH]c2C2CC2)C1Cc1ccccc1,OADMET-0004681,4.84,,,,,,
O=C1NCCN(C(=O)NC2CCc3c(Cl)cccc32)C1c1ccccc1,OADMET-0005573,4.73,,,,,,
O=C1NCCN(C(=O)c2ccc3nccn3c2)C1c1ccccc1C(F)(F)F,,,0.675686709,1.573811169,0.854190841,1.84260924,1.851001366,1.801527189
O=C1NCCN(C(=O)c2ccncc2)C1c1ccccc1Cl,,,0.675686709,1.968889034,0.649112619,1.645422269,1.876996793,1.868168158
O=C1NCCSc2c1sc1ccc(O)cc21,,,1.688642252,1.978326627,,,0.891593204,1.164679941
O=C1NCCc2ccc(S(=O)(=O)Nc3cccc4cc[nH]c34)cc21,OADMET-0004984,5.33,,,,,,
O=C1NCN(c2ccccc2)C12CCN(CCCOc1ccc(F)cc1)CC2,,,1.871082326,2.739014285,,1.706290957,,
O=C1NCc2c(NCc3ccc(C4CCCC4)cc3)cccc21,OADMET-0003146,3.64,,,,,,
O=C1N[C@@H]2CCN(C(=O)c3ccc(-c4ccccc4)cc3)[C@@H]2C(=O)N1c1ccc(F)cc1,,,0.675686709,1.472917269,1.647705846,1.498310554,,
O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,OADMET-0003576,5.18,,,,1.183839037,,
O=C1Nc2ccccc2CCC1NC(=O)N1Cc2cc(F)c(F)cc2C1,OADMET-0005080,4.43,,,,,,
O=C1Nc2ccccc2O[C@H]2C[C@@H]1N(CC1CC1)C2,,,1.160948481,2.575853791,-0.07023367,1.624282096,,
O=C1Nc2ccccc2O[C@H]2C[C@@H]1N(Cc1cccnc1)C2,,,1.105135338,2.448468243,1.246986499,1.974741905,,
O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,OADMET-0003609,4.47,,,,,,
O=C1OC(c2ccccc2)CC1C(=O)N1Cc2ccccc2C(c2ccccc2)C1,OADMET-0002867,5.12,,,,,,
O=C1OCCN1CCN1CCC(c2cc3ccccc3[nH]2)CC1,,,1.045635871,2.688189264,,,,
O=C1OCCN1N=Cc1ccc([N+](=O)[O-])o1,OADMET-0003720,2.89,,,,,,
O=C1OCCN1c1cc(NS(=O)(=O)c2cc(F)cc(F)c2)ccc1F,OADMET-0004881,4.42,,,,,,
O=C1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,OADMET-0003777,1.89,,,,,,
O=C1Oc2nc3cc4c(cc3cc2CN1CCN1CCOCC1)OCCO4,,,0.675686709,1.027920136,0.587792254,1.905903766,,
O=C1Oc2nc3cc4c(cc3cc2CN1CCN1CCOCC1)OCO4,,,0.71432976,1.459543258,0.384046827,0.982271233,,
O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1C[C@@H]1CCCC[C@H]1CN1CCN(c2nsc3ccccc23)CC1,OADMET-0003545,4.6,,,,,,
O=C1[C@H](CC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1,OADMET-0003629,4.89,,,,,,
O=C1c2cccc3cccc(c23)C(=O)N1CCN1CCOCC1,,,1.081563321,2.627594211,-0.22517712,1.567144045,,
O=C1c2ccccc2C(=O)N1CCNc1ccc(F)cc1,,,1.942677591,2.789224529,-0.366969151,,,
O=C1c2ccccc2CN1CC(=O)N1CCCC1c1nc2ccccc2s1,OADMET-0006038,4.94,,,,,,
O=C1c2ccccc2S(=O)(=O)N1Cc1ccccc1SC(F)F,OADMET-0005177,5.21,,,,,,
O=CNc1cccc(NC(=O)NCCCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3=O)c1,OADMET-0001825,1.62,,,,,,
O=Cc1c(-c2ccc(Br)s2)nc2ccccn12,OADMET-0001694,3.67,,,,,,
O=Cc1c(Cl)nc(Oc2ccccc2)n1-c1ccccc1,OADMET-0001550,5.04,,,,,,
O=Cc1c(O)ccc2cc(OP(=O)(O)O)ccc12,OADMET-0001692,1.89,,,,,,
O=Cc1c(Oc2ccc3c(c2)OCO3)nc2ccccn2c1=O,OADMET-0001539,3.34,,,,,,
O=Cc1c[nH]nc1CN1C(=O)c2ccccc2C1=O,OADMET-0001241,1.66,,,,,,
O=Cc1cc(Cl)cnc1Sc1ccncn1,OADMET-0001518,3.66,,,,,,
O=Cc1cc(F)c(OCc2cn(-c3ccc(Cl)cc3)nn2)c(F)c1,OADMET-0001537,3.49,,,,,,
O=Cc1ccc(-c2ccc(S(=O)(=O)Nc3ccccc3)cc2)o1,OADMET-0001535,4.87,,,,,,
O=Cc1ccc(-c2ncccc2OCCc2ccccn2)cc1,OADMET-0001686,4.5,,,,,,
O=Cc1ccc(C(=O)C=Cc2ccc(Cl)cc2)o1,OADMET-0001530,3.87,,,,,,
O=Cc1ccc(C(=O)NCC2(c3cccc(Br)c3)CC2)[nH]1,OADMET-0001683,4.58,,,,,,
O=Cc1ccc(C(=O)NCc2noc(-c3ccc(Cl)cc3F)n2)[nH]1,OADMET-0001690,3.91,,,,,,
O=Cc1ccc(C(=O)OCC(=O)NCCC2=CCCCC2)cc1,OADMET-0001826,3.42,,,,,,
O=Cc1ccc(C(=O)OCC(=O)NCc2ccc(Cl)cc2)cc1,OADMET-0001824,2.56,,,,,,
O=Cc1ccc(CC(=O)NCCCCc2ccc(Cl)s2)[nH]1,OADMET-0001533,5.2,,,,,,
O=Cc1ccc(COc2ccc(Cl)cc2[N+](=O)[O-])o1,OADMET-0001549,2.58,,,,,,
O=Cc1ccc(N2CCN(c3ncnc4[nH]ncc34)CC2)s1,OADMET-0001496,1.85,,,,,,
O=Cc1ccc(OC(=O)c2cc(-c3ccccc3)nc3ccccc23)cc1,OADMET-0001676,3.94,,,,,,
O=Cc1ccc(OCC(=O)NC2CCCc3ccccc32)cc1,OADMET-0001532,4.67,,,,,,
O=Cc1ccc(OCCCCN2CCCCC2)cc1,OADMET-0001503,3.52,,,,,,
O=Cc1ccc(Oc2ccc(Br)cc2)nc1,OADMET-0001678,2.37,,,,,,
O=Cc1ccc(Oc2ncnc3sc(-c4ccccc4)cc23)cc1,OADMET-0001685,2.27,,,,,,
O=Cc1ccc2cc(Cl)cc(Br)c2n1,OADMET-0001689,3.28,,,,,,
O=Cc1ccccc1OCCOc1ccc(Cl)c2cccnc12,OADMET-0001508,4.58,,,,,,
O=Cc1ccccc1S(=O)(=O)N1CCCCC1CCn1ccnn1,OADMET-0001522,4.53,,,,,,
O=Cc1cnc(N2CC(c3nc4ccccc4[nH]3)C2)nc1,OADMET-0001544,2.68,,,,,,
O=Cc1cnc(N2CC3(CCC3)C2c2ccc(F)cc2)nc1,OADMET-0001500,4.41,,,,,,
O=Cc1coc2ccc(Br)cc2c1=O,OADMET-0001819,3.8,,,,,,
O=Cc1csc(COc2ccc(Cl)cc2)n1,OADMET-0001509,2.86,,,,,,
O=Cc1nc2ccccc2n1Cc1ccc2ccccc2c1,OADMET-0001504,5.16,,,,,,
O=Cc1nn(C2CCCCO2)nc1Br,OADMET-0001531,3.29,,,,,,
O=Cc1sc(=NS(=O)(=O)c2ccc(F)cc2)n(-c2ccccc2)c1Cl,OADMET-0001526,3.53,,,,,,
O=Cc1sc(N2CCCCC2)nc1-c1cccs1,OADMET-0001548,4.7,,,,,,
O=Cc1sc(N2CCOCC2)c(-c2ccccc2)c1-c1ccccc1,OADMET-0001497,4.95,,,,,,
O=S(=O)(CC1CCCO1)Nc1cc(C(F)(F)F)c2cn[nH]c2c1,OADMET-0004003,5.12,,,,,,
O=S(=O)(CCNCc1cc2ccccc2nc1N1CCCCC1)c1ccccc1,OADMET-0002664,5.08,,,,,,
O=S(=O)(CCc1ccc2c(c1)CCO2)N(Cc1ccccc1Cl)C1CC1,OADMET-0005685,4.22,,,,,,
O=S(=O)(Cc1cc(Cc2ccccc2)on1)c1ccccc1,OADMET-0004739,4.77,,,,,,
O=S(=O)(Cc1ccc(F)cc1)N1CCCC1c1cccnc1,OADMET-0005307,4.55,,,,,,
O=S(=O)(Cc1ccno1)NC(c1ccc(Cl)cc1)C1CCC1,OADMET-0002967,4.83,,,,,,
O=S(=O)(Cc1csc(C2CCCC2)n1)C1CCCC1,,,1.967187475,3.340824501,-0.268931938,1.542576476,,
O=S(=O)(N1CCCCC1)N1CCCN(Cc2c[nH]cn2)CC1,OADMET-0001324,3.39,,,,,,
O=S(=O)(N1CCOCC1)N1CCN(Cc2ccccc2F)CC1,,,1.322880573,2.830240837,-0.018596026,1.556543708,,
O=S(=O)(N1CCc2ccccc2C1)N(Cc1cccc(O)c1)CC1CC1,OADMET-0005800,5.05,,,,,,
O=S(=O)(NC1(C(F)(F)F)CC1)c1ccc(-n2cccn2)cc1,OADMET-0005151,4.83,,,,,,
O=S(=O)(NC12CCC(F)(CC1)C2)c1cnnn1-c1ccccc1,OADMET-0004952,5.03,,,,,,
O=S(=O)(NC1CC(O)C12CCC2)c1ccc2c(c1)CCCC2,OADMET-0005911,5.23,,,,,,
O=S(=O)(NCC1C2CC3CC(C2)CC1C3)C1CCOCC1,,,,,,1.765072201,,
O=S(=O)(NCCC(c1ccccc1)c1ccccc1)c1ccc(Cl)cc1,,,2.597598687,3.969621762,,,,
O=S(=O)(NCCCC(F)(F)F)c1nnc(-c2ccccc2)s1,OADMET-0004963,4.78,,,,,,
O=S(=O)(NC[C@H]1CCCN1)c1ccc(OC(F)F)cc1,,,0.675686709,1.537403484,0.46040426,,,
O=S(=O)(NCc1cn(-c2ccccc2)nc1-c1ccc(F)cc1)c1cccnc1,OADMET-0004440,4.97,,,,,,
O=S(=O)(NCc1n[nH]c2c1CCCCC2)c1ccc(OC(F)F)cc1,,,2.557246066,3.244757178,0.860606135,,,
O=S(=O)(N[C@@H]1CC(Cn2cccn2)C[C@H]1O)c1cccc2c1CCCC2,OADMET-0005028,5.3,,,,,,
O=S(=O)(N[C@H]1C[C@@H]1c1ccc(Cl)c(F)c1)c1cnn2c1CNCC2,OADMET-0003186,6.605,,,,,,
O=S(=O)(N[C@H]1C[C@H]2CC[C@@H]1O2)c1cn(-c2ccccc2)nn1,OADMET-0005104,5.26,,,,,,
O=S(=O)(Nc1cc(F)c(F)cc1Cl)c1cnn(C2CCOC2)c1,OADMET-0003480,5.33,,,,,,
O=S(=O)(Nc1ccc(-c2nncs2)cc1)c1cnn(-c2ccccc2F)c1,OADMET-0002598,5.4,,,,,,
O=S(=O)(Nc1ccc(-n2cccn2)cc1)c1ccc(Cl)cc1,OADMET-0002593,4.609999999999999,,,,,,
O=S(=O)(Nc1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1)c1ccccc1,,,0.881384657,1.23299611,,,,
O=S(=O)(Nc1ccc(CC(F)(F)F)cc1)c1ccc(Cl)s1,OADMET-0002646,4.78,,,,,,
O=S(=O)(Nc1ccc(F)c(Cl)c1)c1cnc2ccccc2c1,OADMET-0003265,5.15,,,,,,
O=S(=O)(Nc1ccc2occc2c1)c1cccc2cccnc12,OADMET-0002861,5.83,,,,,,
O=S(=O)(Nc1cccc(-c2nc3ccccc3[nH]2)c1)c1ccc(Cl)cc1,,,1.300117018,3.468993564,1.029089322,0.689308859,,
O=S(=O)(Nc1cccc(Cl)c1N1CCOCC1)c1cccc2ccccc12,OADMET-0003341,6.09,,,,,,
O=S(=O)(Nc1cccc2[nH]ccc12)c1sccc1C1CC1,OADMET-0002539,6.050000000000001,,,,,,
O=S(=O)(Nc1cccc2c1CN(C1CC1)C2)c1sccc1C1CC1,OADMET-0002830,5.4,,,,,,
O=S(=O)(Nc1ccn(-c2ncccc2F)n1)c1ccc(OC(F)(F)F)cc1,OADMET-0004877,4.11,,,,,,
O=S(=O)(Nc1ccnn1C1CCC1)c1ccc2c(c1)CCCC2,OADMET-0002757,4.77,,,,,,
O=S(=O)(Nc1cn(CC(F)(F)F)cn1)c1cccc2c1OCCC2,OADMET-0005027,5.69,,,,,,
O=S(=O)(Nc1cnc(C2CC2)nc1)c1c[nH]c2ccccc12,OADMET-0003161,5.15,,,,,,
O=S(=O)(Nc1cnc(C2CC2)nc1)c1cccc2c1COC2,OADMET-0005113,4.23,,,,,,
O=S(=O)(Nc1cnc2c(F)cccc2c1)c1ccnn1C1CCC1,OADMET-0003215,5.14,,,,,,
O=S(=O)(Nc1cnc2c(c1)CCC2)c1ccccc1C(F)F,OADMET-0003479,4.92,,,,,,
O=S(=O)(Nc1cnn(CC(F)(F)F)c1C1CC1)c1cccc2ncccc12,OADMET-0005644,5.1,,,,,,
O=S(=O)(Nc1n[nH]cc1Cl)c1c[nH]c2cc(C(F)(F)F)ccc12,OADMET-0002825,6.225,,,,,,
O=S(=O)(c1ccc(CNC2(Cc3ccc(F)cc3)CCOCC2)o1)N1CCCC1,OADMET-0003105,5.5,,,,,,
O=S(=O)(c1ccc(F)cc1)C1CCN(S(=O)(=O)c2ccc(F)cc2)C1,OADMET-0005704,4.68,,,,,,
O=S(=O)(c1ccc2c(c1)OCO2)N(CC1CC1)CC1CC1,OADMET-0002941,5.51,,,,,,
O=S(=O)(c1cccc(Cl)c1O)N1CC(CO)(c2ccccc2)C1,OADMET-0002790,4.93,,,,,,
O=S(=O)(c1cccc(F)c1)N1CCC(Oc2cc(F)cc(F)c2)C1,OADMET-0005130,5.1,,,,,,
O=S(=O)(c1cccc(NCc2ccco2)n1)N1CCCC2CC21,OADMET-0003127,5.44,,,,,,
O=S(=O)(c1cccc2c(O)nccc12)N1CCCNCC1,,,0.675686709,2.280027186,0.91525315,,1.850223373,1.990813743
O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,OADMET-0003541,2.92,1.074597045,2.014996993,0.645450703,1.780605306,1.892077899,1.844321821
O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,OADMET-0001239,7.54855421686747,0.881384657,1.165562747,,,,
O=S(=O)(c1ccccc1-c1ccccc1)N1CCC2CC21,OADMET-0002829,5.64,,,,,,
O=S(=O)(c1ccccc1Cl)N1CCCc2cnc(N3CCOCC3)nc21,,,,,-0.156839553,0.0,,
O=S(=O)(c1ccccc1F)N1CC(Oc2ccccc2Cl)C1,OADMET-0004878,4.72,,,,,,
O=S(=O)(c1ccccn1)N1CC2(CCCCC2)C1c1ccccc1,OADMET-0003427,5.34,,,,,,
O=S(=O)(c1cccnc1)N1CCC2(Cc3ccccc3C2)C1,,,1.960090068,3.705029888,-0.202413354,,,
O=S(=O)(c1ccnn1CC1CCC1)N1CCc2ccncc21,OADMET-0002580,5.6,,,,,,
O=S(=O)(c1cn[nH]c1)N1CCCC(c2cccc(-c3cccc(Cl)c3)n2)C1,,,1.721192109,2.59522167,0.476979096,0.161368002,,
O=S(=O)(c1cncc(F)c1)N1CC(c2ccccc2)C2(CCC2)C1,OADMET-0003112,5.54,,,,,,
O=S1(=O)CCC(CNc2ccccc2OCC2CCCCC2)C1,OADMET-0004724,4.43,,,,,,
O=S1(=O)CCC(c2csc(Cc3cccc4ccccc34)n2)C1,OADMET-0004735,4.25,,,,,,
O=S1(=O)CCC2(CCCN(Cc3cnc(-c4ccccc4)o3)C2)C1,OADMET-0005967,5.2,,,,,,
O=S1(=O)CCC2(CCCN(c3nc(-c4cccnc4)nc4ccccc34)C2)C1,OADMET-0002537,5.45,,,,,,
O=S1(=O)CCCC(Cn2cc(-c3ccc4c(c3)CCC4)nn2)C1,OADMET-0004705,4.66,,,,,,
O=S1(=O)CCCC(c2cn(-c3ccc(Cl)cc3O)nn2)C1,OADMET-0004581,4.76,,,,,,
O=S1(=O)CCCC1c1nc(C2(c3ccc(F)cc3)CCC2)no1,OADMET-0005814,4.58,,,,,,
O=S1(=O)CCN(C2CCN(CC(F)(F)F)CC2)CC1,,,0.675686709,1.302850213,-0.116253048,,,
O=S1(=O)C[C@H]2CC[C@H](C2)N1Cc1cn(-c2ccccc2)nn1,OADMET-0004991,5.41,,,,,,
O=[N+]([O-])c1ccc(-c2ccccc2)cc1,OADMET-0003768,2.54,,,,,,
O=[N+]([O-])c1ccc(N2CCNCC2)cc1,OADMET-0002070,2.92,,,,,,
O=[N+]([O-])c1ccc(O)c2ncccc12,OADMET-0003597,2.06,,,,,,
O=[N+]([O-])c1ccc(S(=O)(=O)Nc2cccc(-c3nc4ccccc4[nH]3)c2)cc1,,,1.32516661,2.996752831,,,,
O=[N+]([O-])c1ccc(S(=O)(=O)Nc2cccc(-c3nc4ccccc4s3)c2)cc1,,,2.426972962,2.709458228,,,,
O=c1[nH]c(-c2ccncn2)nc2sc(-c3ccccc3)cc12,OADMET-0003054,3.63,,,,,,
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1C(F)(F)F,,,1.621819973,1.027920136,,,,
O=c1[nH]c(C2CCCCO2)nc2scc(-c3ccccc3Cl)c12,OADMET-0003288,5.39,,,,,,
O=c1[nH]c2cc(Cl)c(S(=O)(=O)Nc3ccc(OC4CCCC4)c(F)c3)cc2o1,OADMET-0003197,5.02,,,,,,
O=c1[nH]c2cc3ccccc3c(=O)n2c2sc3c(c12)CCCC3,,,,,,1.180699201,,
O=c1[nH]c2ccccc2cc1Cn1cc(C2(O)CC3CCC2C3)nn1,OADMET-0005711,4.34,,,,,,
O=c1[nH]c2ccccc2n1C1CCN(CCOc2ccccc2)CC1,,,1.471144965,2.552304327,0.330643862,1.675778342,,
O=c1[nH]c2ccccc2n1C1CCN(CCc2ccccn2)CC1,,,1.093771782,2.080686,1.69019608,1.748962861,,
O=c1[nH]c2ccccc2n1C1CCN(CCc2ccncc2)CC1,,,1.482401889,2.504750787,,1.810904281,,
O=c1[nH]c2ccccc2n1C1CCN(Cc2coc(-c3cccs3)n2)CC1,,,1.468243915,2.677144128,,,,
O=c1[nH]c2ccccc2n1C1CCN(Cc2csc(COc3ccc(F)cc3)n2)CC1,,,2.320241862,3.038644002,,,,
O=c1[nH]c2ccccc2n1C1CCN(Cc2nc(-c3cccs3)no2)CC1,,,1.056828653,2.368668004,,,,
O=c1[nH]c2ccccc2n1C1CCN(Cc2nc(-c3ccsc3)no2)CC1,,,1.212400703,2.419407167,0.57143751,0.763427994,,
O=c1[nH]c2ccccc2n1C1CCN(Cc2nc(Cc3ccccc3)no2)CC1,,,1.843151769,2.933126745,,,,
O=c1[nH]c2ccccc2n1C1CCN(Cc2nnc(-c3cc4c(s3)CCCC4)o2)CC1,,,1.714237525,3.036170009,,0.389166084,,
O=c1[nH]c2ccccc2n1C1CCN(Cc2nnsc2Cl)CC1,,,1.841709768,2.92712748,0.910401681,0.991226076,,
O=c1[nH]c2ccccc2n1C1CCN(S(=O)(=O)Cc2ccccc2)CC1,,,1.899962691,3.823444232,,0.423245874,,
O=c1[nH]c2ccccc2n1C1CCN(c2ncnc3sccc23)CC1,,,1.543943942,2.530508335,,0.62838893,,
O=c1[nH]c2cnccc2n1Cc1ccccc1,,,0.675686709,1.680553059,0.18909678,1.497896743,,
O=c1[nH]c2nc(N3CCc4ccccc4C3)ncc2c(=O)n1-c1ccccc1,,,,,-0.351261156,-0.698970004,,
O=c1[nH]cc(F)c(=O)[nH]1,OADMET-0003765,2.79,,,,,,
O=c1[nH]nc(-c2nc(C3CCCc4ccccc43)no2)c2ccccc12,OADMET-0003206,5.29,,,,,,
O=c1[nH]nc(CCCN2CCOCC2)n1-c1cccc(Cl)c1,,,0.675686709,1.449061647,1.407861993,1.606381365,,
O=c1c(-c2ccc(F)cc2)c(-c2ccncc2)[nH]n1-c1ccc(Cl)cc1,,,0.675686709,1.027920136,0.162957515,1.33825723,,
O=c1c(-n2ccnn2)c[nH]n1-c1cc(N2CCOCC2)ncn1,,,0.675686709,1.660476525,0.245027856,1.487138375,,
O=c1c(=O)n(-c2ccc(F)c(F)c2)ccn1Cc1ccccc1Cl,,,,,-0.157517765,-0.431798276,,
O=c1c(CO)cc2cc3c(cc2n1Cc1ccccn1)CCC3,,,1.100611753,3.069236918,0.144048433,,,
O=c1c(Cl)c(N2CCc3ccccc3C2)cnn1Cc1ccccc1,OADMET-0005833,4.66,,,,,,
O=c1c(N2CCCC2)c(Cl)cnn1-c1ccccc1,,,,,,1.233757363,,
O=c1c(NS(=O)(=O)c2cnn3c2CCCC3)cccn1C(F)F,OADMET-0003299,4.75,,,,,,
O=c1c2c(C(F)(F)F)cccc2ncn1CCc1ncc[nH]1,,,1.02881517,2.409195718,1.19173538,,,
O=c1c2c(Cl)ccc(Cl)c2ncn1Cc1cc(O)ncn1,,,0.675686709,1.027920136,,,,
O=c1c2c(nc3ccccn13)CCN(S(=O)(=O)C1CCCCC1)C2,,,1.299136694,3.041562816,0.073520691,1.521661015,,
O=c1c2cc(OCc3ccc(Cl)cc3)ccc2nc2n1CCCCC2,,,,,-0.013535695,-0.420216403,,
O=c1c2cccc(C(F)(F)F)c2ncn1C1CCCC1,,,2.059067122,2.500527371,-0.277518126,,,
O=c1c2cccc(F)c2ncn1CC1CCCOC1,OADMET-0001067,3.11,,,,,,
O=c1c2ccccc2cnn1Cc1cccc(OCC(F)(F)F)c1,,,0.675686709,1.710091967,1.554997835,,,
O=c1c2ccccc2n2c(SCC3CC3)nnc2n1Cc1ccccc1,OADMET-0003025,5.6,,,,,,
O=c1c2ccccc2nc2n1CCN(Cc1ccc(F)cc1)CC2,,,1.56944414,2.75236579,-0.326625091,,,
O=c1c2ccccc2ncn1CC1CCCC(C(F)(F)F)O1,OADMET-0005729,4.23,,,,,,
O=c1c2ccccc2nnn1CCOc1ccc(F)cc1,,,1.416840137,2.09252415,-0.376686055,,,
O=c1c2cccn2c2ccccc2n1CCCN1CCC(c2ccc(Cl)cc2)CC1,,,2.262477194,3.122454593,0.715391418,1.2955671,,
O=c1c2cccn2ccn1Cc1cn(-c2ccccc2)nn1,OADMET-0004988,4.87,,,,,,
O=c1c2cccnc2ncn1Cc1ccc2c(c1)CCCC2,,,1.411888952,2.851885482,-0.167350986,,,
O=c1c2cccnc2ncn1[C@H]1CCCc2ccccc21,,,0.675686709,2.075134368,-0.07750038,,,
O=c1c2cccnc2ncn1[C@H]1CCN(Cc2ccccc2)C1,,,0.675686709,2.208779845,-0.11026627,,,
O=c1c2ccncc2ncn1[C@H]1CCN(Cc2ccccc2)C1,,,1.353800865,2.901184144,-0.354224788,,,
O=c1c2cnccc2ncn1Cc1ccc2c(c1)CCCO2,,,1.661651806,2.449104884,-0.140182219,,,
O=c1c2oc3ccccc3c2ncn1Cc1ccc(Cl)cc1,,,2.011049993,2.957348165,-0.241688712,,,
O=c1c2oc3ccccc3c2ncn1Cc1ccc(F)c(F)c1,,,1.909775261,2.896364705,-0.269702741,,,
O=c1c2sccc2nc2n1CCN(Cc1cc(F)ccc1F)CC2,,,2.081203239,3.339392405,-0.333995559,,,
O=c1c2sccc2nc2n1CCN(Cc1ccc(F)cc1F)CC2,,,1.762903529,3.163096047,-0.28509437,,,
O=c1cc(-c2cc(F)c(Cl)nc2Cl)[nH]c2c(-c3ccccc3)c(C(F)(F)F)nn12,,,0.675686709,1.286950216,0.280355081,,,
O=c1cc(CN2CCCCc3ccccc32)[nH]c2ccnn12,,,1.534609852,2.682066517,0.831332067,1.154423973,,
O=c1cc(N2CCCC3(CCCCN3)C2)[nH]c(=O)n1Cc1ccccc1,OADMET-0005612,4.53,,,,,,
O=c1cc2c(n[nH]1)-c1cnc(N3CCCC3)nc1CC2,,,0.823669813,2.012630569,-0.126039331,,,
O=c1cc2c(n[nH]1)-c1cnc(N3CCCCC3)nc1CC2,,,0.68690427,2.039826404,-0.248334943,,,
O=c1ccc(-c2ccc(F)cc2)nn1Cc1ccncc1,,,0.888684847,1.751710104,-0.171541334,1.662285516,,
